applicant_id,gender,age,income,business_or_commercial,occupancy_type,construction_type,total_units,region
120551,Joint,25-34,12660.0,nob/c,pr,sb,1U,North
120552,Sex Not Available,25-34,8520.0,nob/c,pr,sb,1U,south
120553,Female,55-64,4500.0,nob/c,pr,sb,1U,south
120554,Sex Not Available,35-44,3720.0,nob/c,pr,sb,1U,south
120555,Joint,55-64,5220.0,nob/c,pr,sb,1U,North
120556,Joint,35-44,9720.0,nob/c,pr,sb,1U,North
120557,Male,25-34,6900.0,nob/c,pr,sb,1U,North
120558,Joint,>74,5040.0,nob/c,pr,sb,1U,south
120559,Joint,65-74,8640.0,nob/c,pr,sb,1U,central
120560,Sex Not Available,25-34,1800.0,b/c,pr,sb,1U,south
120561,Sex Not Available,55-64,6180.0,nob/c,pr,sb,1U,south
120562,Male,35-44,,nob/c,pr,sb,1U,south
120563,Joint,55-64,2040.0,b/c,pr,sb,1U,central
120564,Joint,35-44,12480.0,b/c,pr,sb,1U,North
120565,Male,55-64,6660.0,nob/c,pr,sb,1U,south
120566,Joint,35-44,7800.0,nob/c,pr,sb,1U,south
120567,Male,<25,2280.0,nob/c,pr,sb,1U,North
120568,Female,45-54,4200.0,nob/c,pr,sb,1U,south
120569,Female,<25,4020.0,nob/c,pr,sb,1U,North
120570,Sex Not Available,45-54,2880.0,nob/c,pr,sb,1U,south
120571,Joint,45-54,8520.0,nob/c,pr,sb,1U,North
120572,Sex Not Available,65-74,7860.0,nob/c,pr,sb,1U,south
120573,Sex Not Available,65-74,6240.0,nob/c,sr,sb,1U,south
120574,Sex Not Available,45-54,15720.0,nob/c,ir,sb,1U,south
120575,Sex Not Available,55-64,7080.0,nob/c,pr,sb,1U,south
120576,Sex Not Available,45-54,4200.0,nob/c,pr,sb,1U,south
120577,Female,65-74,3720.0,nob/c,pr,sb,1U,North
120578,Sex Not Available,45-54,6960.0,b/c,pr,sb,1U,south
120579,Joint,55-64,5940.0,nob/c,pr,sb,1U,central
120580,Sex Not Available,45-54,8280.0,nob/c,pr,sb,1U,south
120581,Sex Not Available,,,b/c,pr,sb,1U,south
120582,Female,55-64,5580.0,nob/c,pr,sb,1U,south
120583,Male,55-64,14820.0,nob/c,pr,sb,1U,North
120584,Male,35-44,9120.0,nob/c,pr,sb,1U,North
120585,Sex Not Available,65-74,,nob/c,pr,sb,1U,south
120586,Male,35-44,2880.0,nob/c,pr,sb,1U,North
120587,Sex Not Available,55-64,1440.0,nob/c,pr,sb,1U,south
120588,Male,65-74,6240.0,nob/c,pr,sb,1U,south
120589,Female,35-44,6540.0,nob/c,pr,sb,1U,North
120590,Male,55-64,,b/c,pr,sb,1U,south
120591,Joint,35-44,14100.0,nob/c,pr,sb,1U,North
120592,Sex Not Available,55-64,0.0,nob/c,pr,sb,1U,south
120593,Joint,65-74,9720.0,nob/c,pr,sb,1U,North
120594,Sex Not Available,65-74,4680.0,nob/c,pr,sb,1U,south
120595,Male,55-64,2760.0,b/c,pr,sb,1U,North
120596,Male,45-54,3300.0,nob/c,pr,sb,1U,North
120597,Joint,35-44,13020.0,nob/c,pr,sb,1U,North
120598,Male,55-64,15000.0,nob/c,pr,sb,1U,North
120599,Joint,55-64,6480.0,nob/c,pr,sb,1U,North
120600,Joint,35-44,,b/c,pr,sb,1U,central
120601,Joint,65-74,7800.0,nob/c,pr,sb,1U,North
120602,Male,35-44,5820.0,nob/c,pr,sb,1U,North
120603,Sex Not Available,65-74,4260.0,nob/c,pr,sb,1U,south
120604,Joint,45-54,4080.0,nob/c,pr,sb,1U,North
120605,Female,55-64,2280.0,nob/c,pr,sb,1U,North
120606,Female,25-34,,nob/c,pr,sb,1U,North
120607,Male,25-34,9420.0,nob/c,pr,sb,2U,south
120608,Male,35-44,6240.0,nob/c,pr,sb,1U,south
120609,Male,45-54,3060.0,b/c,pr,sb,1U,North
120610,Sex Not Available,65-74,3900.0,b/c,pr,sb,1U,south
120611,Female,65-74,2340.0,b/c,pr,sb,1U,North
120612,Sex Not Available,45-54,30660.0,nob/c,ir,sb,1U,south
120613,Female,45-54,1620.0,nob/c,pr,sb,1U,south
120614,Sex Not Available,25-34,,nob/c,pr,sb,1U,south
120615,Male,35-44,9000.0,nob/c,pr,sb,1U,North
120616,Joint,25-34,7620.0,nob/c,pr,sb,1U,south
120617,Female,65-74,1920.0,nob/c,ir,sb,1U,south
120618,Joint,25-34,4620.0,b/c,pr,sb,1U,North
120619,Sex Not Available,45-54,7560.0,b/c,pr,sb,1U,south
120620,Female,55-64,8940.0,b/c,pr,sb,1U,North
120621,Female,35-44,5160.0,b/c,pr,sb,1U,North
120622,Sex Not Available,25-34,5100.0,nob/c,pr,sb,1U,south
120623,Joint,65-74,6840.0,nob/c,pr,sb,1U,central
120624,Joint,55-64,33000.0,nob/c,pr,sb,1U,North
120625,Female,>74,5640.0,nob/c,pr,sb,1U,North
120626,Male,65-74,6120.0,nob/c,pr,sb,1U,North
120627,Female,45-54,3300.0,nob/c,pr,sb,1U,North
120628,Male,45-54,14220.0,nob/c,pr,sb,1U,North
120629,Male,35-44,5940.0,b/c,pr,sb,1U,North
120630,Sex Not Available,35-44,10260.0,nob/c,pr,sb,1U,south
120631,Female,55-64,9960.0,nob/c,sr,sb,1U,North
120632,Sex Not Available,35-44,4980.0,nob/c,pr,sb,1U,south
120633,Female,65-74,3420.0,nob/c,pr,sb,1U,central
120634,Joint,25-34,4680.0,nob/c,pr,sb,1U,central
120635,Female,65-74,4560.0,nob/c,pr,sb,1U,North
120636,Female,35-44,6060.0,nob/c,pr,sb,1U,North
120637,Male,35-44,6720.0,b/c,pr,sb,1U,south
120638,Joint,25-34,,nob/c,pr,sb,1U,central
120639,Male,45-54,2880.0,b/c,pr,sb,1U,North
120640,Female,45-54,5040.0,b/c,pr,sb,1U,North
120641,Sex Not Available,55-64,2760.0,nob/c,pr,sb,1U,south
120642,Male,55-64,,b/c,pr,sb,1U,North
120643,Joint,35-44,8760.0,nob/c,pr,sb,1U,North
120644,Sex Not Available,25-34,5880.0,nob/c,pr,sb,1U,south
120645,Joint,55-64,3180.0,nob/c,pr,sb,1U,North
120646,Male,45-54,4680.0,nob/c,pr,sb,1U,North
120647,Male,45-54,11340.0,nob/c,pr,sb,1U,North
120648,Sex Not Available,55-64,3300.0,b/c,pr,sb,1U,south
120649,Female,45-54,10200.0,nob/c,pr,sb,1U,south
120650,Sex Not Available,45-54,,b/c,pr,sb,1U,south
120651,Male,35-44,5280.0,nob/c,pr,sb,1U,south
120652,Sex Not Available,55-64,,b/c,pr,sb,1U,south
120653,Joint,55-64,4800.0,b/c,pr,sb,1U,south
120654,Sex Not Available,65-74,8400.0,nob/c,pr,sb,1U,south
120655,Joint,45-54,14460.0,nob/c,ir,sb,1U,south
120656,Male,55-64,2220.0,nob/c,pr,sb,1U,North
120657,Male,25-34,4440.0,nob/c,pr,sb,1U,North
120658,Sex Not Available,35-44,,b/c,pr,sb,1U,south
120659,Female,35-44,4860.0,b/c,pr,sb,1U,south
120660,Male,25-34,,nob/c,ir,sb,1U,North
120661,Male,45-54,13080.0,nob/c,pr,sb,1U,North
120662,Joint,55-64,6600.0,nob/c,pr,sb,1U,south
120663,Male,25-34,4620.0,nob/c,pr,sb,1U,North
120664,Male,>74,4320.0,nob/c,pr,sb,1U,North
120665,Male,35-44,7080.0,nob/c,pr,sb,1U,North
120666,Female,25-34,,b/c,pr,sb,1U,central
120667,Male,45-54,2580.0,nob/c,pr,sb,1U,North
120668,Sex Not Available,65-74,5700.0,nob/c,pr,sb,1U,south
120669,Male,55-64,4140.0,nob/c,pr,sb,1U,North
120670,Joint,55-64,13320.0,nob/c,sr,sb,1U,North
120671,Female,55-64,3960.0,nob/c,pr,sb,1U,south
120672,Sex Not Available,35-44,6660.0,nob/c,pr,sb,1U,south
120673,Joint,45-54,33300.0,nob/c,ir,sb,1U,south
120674,Male,45-54,1860.0,nob/c,pr,sb,1U,North
120675,Joint,55-64,3480.0,nob/c,pr,sb,1U,North
120676,Male,35-44,6780.0,nob/c,pr,sb,1U,North
120677,Male,35-44,9840.0,nob/c,pr,sb,1U,North
120678,Joint,55-64,4020.0,nob/c,pr,sb,1U,North
120679,Joint,25-34,5400.0,nob/c,pr,sb,1U,central
120680,Male,25-34,6120.0,nob/c,pr,sb,1U,south
120681,Joint,35-44,4440.0,b/c,pr,sb,1U,North
120682,Sex Not Available,45-54,8400.0,nob/c,pr,sb,1U,south
120683,Joint,55-64,11940.0,nob/c,pr,sb,1U,central
120684,Joint,35-44,7500.0,nob/c,pr,sb,1U,North
120685,Male,65-74,14700.0,nob/c,pr,sb,1U,North
120686,Female,45-54,7920.0,nob/c,pr,sb,1U,south
120687,Joint,35-44,,nob/c,pr,sb,1U,North
120688,Female,<25,6300.0,nob/c,pr,sb,1U,south
120689,Male,55-64,1260.0,nob/c,pr,sb,1U,North
120690,Male,55-64,7500.0,nob/c,pr,sb,1U,North
120691,Female,55-64,3960.0,nob/c,pr,sb,1U,south
120692,Male,45-54,5160.0,nob/c,pr,sb,1U,south
120693,Sex Not Available,55-64,2160.0,nob/c,pr,sb,1U,south
120694,Sex Not Available,35-44,11340.0,nob/c,pr,sb,1U,south
120695,Sex Not Available,45-54,1800.0,nob/c,pr,sb,1U,south
120696,Male,>74,2880.0,nob/c,pr,sb,1U,North
120697,Male,55-64,,nob/c,pr,sb,1U,south
120698,Male,25-34,2700.0,nob/c,pr,sb,1U,North
120699,Male,>74,3720.0,nob/c,pr,sb,1U,North
120700,Joint,>74,4680.0,nob/c,pr,sb,1U,North
120701,Male,25-34,5280.0,nob/c,pr,sb,1U,North
120702,Joint,55-64,5640.0,nob/c,pr,sb,1U,North
120703,Sex Not Available,35-44,9120.0,nob/c,pr,sb,1U,south
120704,Female,55-64,1920.0,b/c,pr,sb,1U,North
120705,Female,25-34,4680.0,nob/c,pr,sb,1U,North
120706,Male,<25,1260.0,nob/c,pr,sb,1U,North
120707,Male,55-64,1620.0,b/c,pr,sb,1U,North
120708,Male,45-54,8100.0,nob/c,pr,sb,1U,south
120709,Female,65-74,1980.0,b/c,pr,sb,1U,North
120710,Male,25-34,5400.0,nob/c,pr,sb,1U,North
120711,Female,55-64,11640.0,nob/c,pr,sb,1U,North
120712,Female,45-54,4080.0,nob/c,pr,sb,1U,North
120713,Male,45-54,4500.0,nob/c,pr,sb,1U,south
120714,Male,65-74,5700.0,nob/c,pr,sb,1U,North
120715,Sex Not Available,<25,1740.0,b/c,pr,sb,1U,North
120716,Joint,55-64,3600.0,nob/c,pr,sb,1U,North
120717,Female,55-64,,b/c,pr,sb,1U,North
120718,Sex Not Available,55-64,3300.0,nob/c,pr,sb,1U,south
120719,Male,55-64,3180.0,nob/c,pr,sb,1U,south
120720,Male,25-34,4380.0,nob/c,pr,sb,1U,North
120721,Female,55-64,4440.0,nob/c,pr,sb,1U,North
120722,Female,65-74,3900.0,nob/c,pr,sb,1U,North
120723,Male,35-44,13200.0,nob/c,pr,sb,1U,North
120724,Joint,25-34,3900.0,nob/c,pr,sb,1U,North
120725,Joint,65-74,9120.0,nob/c,pr,sb,1U,south
120726,Sex Not Available,35-44,,b/c,pr,sb,1U,south
120727,Sex Not Available,35-44,4860.0,nob/c,pr,sb,1U,south
120728,Male,55-64,4800.0,nob/c,pr,sb,1U,North
120729,Joint,35-44,6660.0,nob/c,pr,sb,1U,central
120730,Joint,35-44,1680.0,nob/c,pr,sb,1U,south
120731,Female,55-64,2880.0,nob/c,pr,sb,1U,North
120732,Joint,35-44,14760.0,nob/c,pr,sb,1U,south
120733,Male,55-64,5580.0,nob/c,pr,sb,1U,North
120734,Joint,45-54,13740.0,nob/c,pr,sb,1U,North
120735,Male,>74,1800.0,nob/c,pr,sb,1U,North
120736,Female,55-64,8520.0,nob/c,pr,sb,1U,North
120737,Joint,35-44,,b/c,pr,sb,1U,central
120738,Joint,35-44,3600.0,nob/c,pr,sb,1U,North
120739,Female,25-34,2640.0,b/c,pr,sb,1U,North
120740,Male,25-34,18180.0,nob/c,ir,sb,1U,North
120741,Male,45-54,3780.0,b/c,pr,sb,1U,central
120742,Male,65-74,3900.0,nob/c,pr,sb,1U,North
120743,Sex Not Available,>74,,nob/c,pr,sb,1U,south
120744,Male,45-54,4380.0,b/c,pr,sb,1U,south
120745,Male,25-34,,b/c,pr,sb,1U,North
120746,Joint,65-74,6120.0,nob/c,pr,sb,1U,North
120747,Male,35-44,15000.0,nob/c,pr,sb,1U,North
120748,Male,55-64,5520.0,nob/c,pr,sb,1U,south
120749,Male,55-64,7260.0,nob/c,pr,sb,1U,North
120750,Male,55-64,3780.0,nob/c,pr,sb,1U,central
120751,Male,55-64,6480.0,nob/c,pr,sb,1U,North
120752,Male,25-34,5160.0,nob/c,pr,sb,1U,North
120753,Female,55-64,2760.0,nob/c,pr,sb,1U,North-East
120754,Joint,65-74,7200.0,nob/c,ir,sb,1U,North
120755,Male,55-64,5640.0,nob/c,pr,sb,1U,North
120756,Joint,25-34,4020.0,nob/c,pr,sb,1U,North
120757,Sex Not Available,55-64,2880.0,nob/c,pr,sb,1U,south
120758,Joint,35-44,7860.0,nob/c,pr,sb,1U,North
120759,Sex Not Available,55-64,3840.0,nob/c,pr,sb,1U,south
120760,Sex Not Available,45-54,3720.0,nob/c,pr,sb,1U,south
120761,Male,45-54,6780.0,nob/c,pr,sb,1U,North
120762,Female,35-44,7440.0,nob/c,pr,sb,1U,North
120763,Male,55-64,3660.0,nob/c,pr,sb,1U,North
120764,Joint,35-44,18780.0,nob/c,pr,sb,1U,central
120765,Joint,55-64,8580.0,b/c,pr,sb,1U,North
120766,Female,55-64,1920.0,b/c,pr,sb,1U,central
120767,Joint,55-64,7500.0,b/c,pr,sb,1U,North
120768,Joint,55-64,2700.0,b/c,pr,sb,1U,North
120769,Male,25-34,4080.0,nob/c,pr,sb,1U,North
120770,Sex Not Available,35-44,7980.0,nob/c,pr,sb,1U,south
120771,Male,35-44,2700.0,nob/c,pr,sb,1U,south
120772,Joint,35-44,11160.0,nob/c,pr,sb,1U,North
120773,Female,35-44,5580.0,nob/c,ir,sb,1U,North
120774,Male,65-74,4260.0,nob/c,pr,sb,1U,North
120775,Male,55-64,5340.0,nob/c,pr,sb,1U,south
120776,Male,35-44,,b/c,pr,sb,1U,North
120777,Joint,35-44,4620.0,nob/c,pr,sb,1U,south
120778,Male,55-64,2520.0,nob/c,pr,sb,1U,North
120779,Joint,35-44,7920.0,nob/c,pr,sb,1U,North
120780,Male,45-54,8340.0,nob/c,pr,sb,1U,North
120781,Joint,45-54,6240.0,nob/c,pr,sb,1U,south
120782,Male,45-54,3120.0,nob/c,pr,sb,1U,North
120783,Joint,25-34,4980.0,nob/c,pr,sb,1U,North
120784,Female,55-64,2640.0,nob/c,pr,sb,1U,North
120785,Joint,55-64,7860.0,nob/c,pr,sb,1U,North
120786,Male,35-44,6240.0,nob/c,pr,sb,1U,North
120787,Joint,35-44,11100.0,nob/c,pr,sb,1U,south
120788,Joint,25-34,4380.0,nob/c,pr,sb,1U,North
120789,Female,65-74,2460.0,nob/c,pr,sb,1U,North
120790,Female,45-54,2520.0,nob/c,pr,sb,1U,North
120791,Male,45-54,,nob/c,pr,sb,1U,North
120792,Sex Not Available,25-34,1380.0,b/c,pr,sb,1U,south
120793,Male,55-64,,nob/c,pr,sb,1U,North
120794,Male,>74,1740.0,nob/c,pr,sb,1U,North
120795,Female,35-44,4980.0,nob/c,pr,sb,1U,North
120796,Male,45-54,5400.0,nob/c,pr,sb,1U,North
120797,Male,35-44,3060.0,nob/c,pr,sb,1U,North
120798,Joint,45-54,9900.0,nob/c,pr,sb,1U,south
120799,Male,45-54,29400.0,nob/c,pr,sb,1U,North
120800,Sex Not Available,>74,3300.0,nob/c,pr,sb,1U,south
120801,Female,45-54,11100.0,nob/c,pr,sb,1U,south
120802,Joint,65-74,2400.0,b/c,pr,sb,1U,North-East
120803,Joint,55-64,2580.0,nob/c,pr,sb,1U,North
120804,Female,35-44,1860.0,nob/c,pr,sb,1U,south
120805,Female,35-44,6120.0,nob/c,pr,sb,1U,North
120806,Female,<25,1020.0,b/c,pr,sb,1U,North
120807,Sex Not Available,35-44,22620.0,nob/c,pr,sb,1U,south
120808,Sex Not Available,>74,900.0,nob/c,pr,sb,1U,south
120809,Sex Not Available,35-44,2160.0,nob/c,pr,sb,1U,south
120810,Male,>74,8100.0,nob/c,pr,sb,1U,south
120811,Joint,65-74,6360.0,nob/c,pr,sb,1U,North
120812,Joint,25-34,9780.0,nob/c,pr,sb,1U,central
120813,Male,65-74,3060.0,nob/c,pr,sb,1U,North
120814,Joint,45-54,1680.0,b/c,pr,sb,1U,North
120815,Female,55-64,1800.0,b/c,pr,sb,1U,central
120816,Male,45-54,9300.0,nob/c,ir,sb,3U,south
120817,Sex Not Available,55-64,,nob/c,pr,sb,1U,south
120818,Male,45-54,4620.0,nob/c,pr,sb,1U,North
120819,Joint,35-44,8280.0,nob/c,pr,sb,1U,North
120820,Male,45-54,16080.0,nob/c,ir,sb,1U,south
120821,Female,55-64,3060.0,b/c,pr,sb,1U,North
120822,Female,55-64,2400.0,b/c,pr,sb,1U,central
120823,Joint,>74,13500.0,nob/c,pr,sb,1U,North
120824,Sex Not Available,25-34,5640.0,nob/c,pr,sb,1U,south
120825,Sex Not Available,45-54,4920.0,nob/c,pr,sb,1U,south
120826,Joint,55-64,4440.0,nob/c,pr,sb,1U,North
120827,Male,25-34,1800.0,nob/c,pr,sb,1U,North
120828,Female,55-64,2040.0,b/c,pr,sb,1U,North
120829,Female,35-44,2820.0,nob/c,pr,sb,1U,North
120830,Joint,25-34,,b/c,pr,sb,1U,North
120831,Sex Not Available,35-44,6240.0,nob/c,pr,sb,1U,south
120832,Joint,55-64,5520.0,nob/c,pr,sb,1U,south
120833,Sex Not Available,45-54,8760.0,b/c,pr,sb,1U,south
120834,Joint,55-64,3600.0,nob/c,pr,sb,1U,North
120835,Male,55-64,1800.0,b/c,pr,sb,1U,North
120836,Joint,45-54,4500.0,nob/c,pr,sb,1U,North
120837,Sex Not Available,45-54,3180.0,nob/c,pr,sb,1U,south
120838,Sex Not Available,45-54,9720.0,nob/c,pr,sb,1U,south
120839,Sex Not Available,55-64,2400.0,b/c,pr,sb,1U,south
120840,Male,55-64,3120.0,nob/c,pr,sb,1U,North
120841,Female,55-64,6780.0,nob/c,ir,sb,1U,North
120842,Sex Not Available,65-74,1380.0,nob/c,pr,sb,1U,south
120843,Sex Not Available,55-64,4680.0,nob/c,pr,sb,1U,south
120844,Female,55-64,7920.0,nob/c,pr,sb,1U,North
120845,Sex Not Available,45-54,3120.0,nob/c,pr,sb,1U,south
120846,Female,>74,1920.0,nob/c,pr,sb,1U,North
120847,Joint,55-64,5280.0,nob/c,pr,sb,1U,North
120848,Sex Not Available,55-64,7200.0,nob/c,pr,sb,1U,south
120849,Female,45-54,4320.0,nob/c,pr,sb,1U,North
120850,Sex Not Available,45-54,9840.0,nob/c,pr,sb,1U,south
120851,Male,35-44,5760.0,nob/c,pr,sb,1U,south
120852,Sex Not Available,35-44,8280.0,nob/c,pr,sb,1U,south
120853,Male,45-54,2880.0,nob/c,pr,sb,1U,central
120854,Male,65-74,3720.0,nob/c,pr,sb,1U,North
120855,Male,65-74,4500.0,nob/c,ir,sb,1U,south
120856,Sex Not Available,25-34,3120.0,b/c,pr,sb,1U,south
120857,Sex Not Available,45-54,10980.0,nob/c,pr,sb,1U,south
120858,Male,45-54,4140.0,nob/c,pr,sb,1U,south
120859,Male,65-74,3300.0,nob/c,pr,sb,1U,North
120860,Female,25-34,7080.0,nob/c,pr,sb,1U,North
120861,Male,45-54,4080.0,nob/c,ir,sb,1U,North
120862,Sex Not Available,25-34,,nob/c,pr,sb,1U,North
120863,Joint,25-34,7260.0,nob/c,pr,sb,1U,central
120864,Joint,35-44,10080.0,b/c,pr,sb,1U,North
120865,Joint,45-54,16140.0,nob/c,pr,sb,1U,North
120866,Joint,35-44,4680.0,b/c,pr,sb,1U,North
120867,Joint,35-44,7380.0,nob/c,pr,sb,1U,North
120868,Sex Not Available,55-64,6300.0,nob/c,ir,sb,1U,south
120869,Joint,25-34,6840.0,nob/c,pr,sb,1U,North
120870,Sex Not Available,45-54,0.0,nob/c,pr,sb,1U,south
120871,Sex Not Available,>74,3240.0,nob/c,pr,sb,1U,south
120872,Sex Not Available,35-44,3060.0,nob/c,pr,sb,1U,south
120873,Male,35-44,19080.0,nob/c,pr,sb,1U,North
120874,Female,55-64,4920.0,nob/c,pr,sb,1U,North
120875,Male,35-44,9120.0,nob/c,pr,sb,1U,south
120876,Joint,55-64,7740.0,nob/c,pr,sb,1U,North
120877,Joint,45-54,9540.0,nob/c,pr,sb,1U,North
120878,Joint,45-54,12180.0,nob/c,pr,sb,1U,North
120879,Male,55-64,3660.0,nob/c,pr,sb,2U,North
120880,Joint,45-54,6180.0,nob/c,pr,sb,1U,North
120881,Sex Not Available,<25,4140.0,nob/c,pr,sb,1U,south
120882,Sex Not Available,35-44,18060.0,nob/c,ir,sb,1U,south
120883,Joint,35-44,2640.0,nob/c,pr,sb,1U,south
120884,Sex Not Available,25-34,7320.0,nob/c,pr,sb,1U,south
120885,Female,45-54,5760.0,nob/c,pr,sb,1U,North
120886,Joint,>74,10260.0,nob/c,pr,sb,1U,North
120887,Sex Not Available,45-54,5520.0,nob/c,pr,sb,1U,south
120888,Female,45-54,2520.0,nob/c,pr,sb,1U,North
120889,Joint,45-54,9900.0,nob/c,pr,sb,1U,North
120890,Sex Not Available,65-74,3480.0,nob/c,pr,sb,1U,south
120891,Male,35-44,5820.0,nob/c,pr,sb,1U,south
120892,Male,>74,10560.0,nob/c,pr,sb,1U,south
120893,Male,55-64,6900.0,nob/c,pr,sb,1U,North
120894,Female,65-74,6960.0,nob/c,pr,sb,1U,central
120895,Sex Not Available,35-44,9900.0,nob/c,pr,sb,1U,south
120896,Joint,45-54,7440.0,nob/c,pr,sb,1U,North
120897,Sex Not Available,45-54,2940.0,b/c,pr,sb,1U,North
120898,Sex Not Available,45-54,3300.0,nob/c,pr,sb,1U,south
120899,Joint,45-54,6240.0,nob/c,pr,sb,1U,North
120900,Male,35-44,6900.0,nob/c,pr,sb,1U,North
120901,Male,35-44,7800.0,nob/c,pr,sb,1U,North
120902,Sex Not Available,35-44,2640.0,nob/c,pr,sb,1U,south
120903,Sex Not Available,25-34,,b/c,pr,sb,1U,south
120904,Female,25-34,4260.0,nob/c,pr,sb,1U,south
120905,Male,55-64,6960.0,nob/c,pr,sb,1U,south
120906,Joint,45-54,7680.0,nob/c,pr,sb,1U,North
120907,Male,55-64,11880.0,nob/c,pr,sb,1U,south
120908,Sex Not Available,25-34,,nob/c,pr,sb,1U,south
120909,Female,65-74,4260.0,nob/c,pr,sb,1U,North
120910,Joint,35-44,16080.0,nob/c,pr,sb,1U,North
120911,Male,65-74,3240.0,nob/c,pr,sb,1U,North
120912,Male,45-54,9780.0,nob/c,pr,sb,1U,North
120913,Joint,65-74,4140.0,nob/c,pr,sb,1U,North
120914,Joint,35-44,7260.0,nob/c,pr,sb,1U,south
120915,Joint,55-64,11880.0,nob/c,pr,sb,1U,North
120916,Sex Not Available,65-74,3840.0,nob/c,pr,sb,1U,south
120917,Male,55-64,,nob/c,pr,sb,1U,North
120918,Male,25-34,1800.0,nob/c,pr,sb,1U,central
120919,Joint,35-44,18540.0,nob/c,pr,sb,1U,North
120920,Male,45-54,4500.0,nob/c,pr,sb,1U,North
120921,Joint,>74,3300.0,nob/c,pr,sb,1U,North
120922,Male,45-54,8100.0,nob/c,pr,sb,1U,North
120923,Joint,65-74,6540.0,nob/c,pr,sb,1U,North
120924,Joint,55-64,4080.0,nob/c,pr,sb,1U,North
120925,Joint,25-34,9420.0,nob/c,pr,sb,1U,North
120926,Male,55-64,4140.0,b/c,pr,sb,1U,central
120927,Sex Not Available,55-64,2340.0,nob/c,pr,sb,1U,south
120928,Sex Not Available,45-54,10260.0,nob/c,pr,sb,1U,south
120929,Male,55-64,3660.0,nob/c,pr,sb,1U,North
120930,Male,45-54,7560.0,nob/c,pr,sb,1U,North
120931,Sex Not Available,65-74,3420.0,nob/c,pr,sb,1U,south
120932,Female,25-34,3480.0,nob/c,pr,sb,1U,North
120933,Male,35-44,12600.0,nob/c,pr,sb,1U,North
120934,Joint,65-74,3660.0,nob/c,pr,sb,1U,south
120935,Male,55-64,5760.0,nob/c,pr,sb,1U,North
120936,Female,45-54,3060.0,nob/c,pr,sb,1U,North
120937,Joint,65-74,2880.0,nob/c,pr,sb,1U,North
120938,Female,35-44,5160.0,nob/c,pr,sb,1U,south
120939,Sex Not Available,55-64,8220.0,b/c,pr,sb,1U,south
120940,Male,35-44,5460.0,b/c,pr,sb,1U,North
120941,Male,<25,11760.0,nob/c,pr,sb,1U,North
120942,Sex Not Available,45-54,6000.0,nob/c,pr,sb,1U,south
120943,Sex Not Available,45-54,5820.0,nob/c,pr,sb,1U,south
120944,Male,65-74,3000.0,nob/c,pr,sb,1U,south
120945,Sex Not Available,>74,3840.0,nob/c,pr,sb,1U,south
120946,Sex Not Available,55-64,1860.0,nob/c,pr,sb,1U,south
120947,Joint,55-64,,nob/c,pr,sb,1U,south
120948,Sex Not Available,55-64,7980.0,nob/c,pr,sb,1U,south
120949,Joint,55-64,7560.0,nob/c,pr,sb,1U,North
120950,Joint,35-44,11280.0,b/c,pr,sb,1U,North
120951,Male,>74,6600.0,nob/c,pr,sb,1U,North
120952,Male,45-54,8400.0,nob/c,pr,sb,2U,south
120953,Male,35-44,7800.0,nob/c,pr,sb,1U,North
120954,Male,45-54,2100.0,nob/c,pr,sb,1U,North
120955,Male,25-34,4500.0,nob/c,pr,sb,1U,south
120956,Joint,65-74,7200.0,nob/c,pr,sb,1U,central
120957,Joint,65-74,1800.0,nob/c,pr,sb,1U,North
120958,Joint,35-44,13560.0,nob/c,pr,sb,1U,south
120959,Joint,25-34,11940.0,nob/c,pr,sb,1U,North
120960,Sex Not Available,55-64,9660.0,nob/c,pr,sb,1U,North
120961,Male,35-44,17700.0,nob/c,pr,sb,1U,south
120962,Sex Not Available,55-64,6600.0,b/c,pr,sb,1U,south
120963,Male,55-64,2700.0,nob/c,pr,sb,1U,North
120964,Male,25-34,2820.0,b/c,pr,sb,1U,North
120965,Male,45-54,24000.0,nob/c,pr,sb,1U,south
120966,Male,55-64,3720.0,b/c,pr,sb,1U,North
120967,Female,45-54,2520.0,nob/c,pr,sb,1U,central
120968,Female,35-44,4260.0,nob/c,pr,sb,1U,North
120969,Sex Not Available,35-44,4920.0,nob/c,pr,sb,1U,south
120970,Sex Not Available,>74,1980.0,b/c,pr,sb,1U,south
120971,Sex Not Available,,,b/c,pr,sb,1U,south
120972,Joint,45-54,8280.0,nob/c,pr,sb,1U,North
120973,Female,35-44,2580.0,b/c,pr,sb,1U,North
120974,Female,45-54,5280.0,nob/c,pr,sb,1U,south
120975,Joint,>74,5280.0,nob/c,pr,sb,1U,North
120976,Male,35-44,9000.0,nob/c,pr,sb,1U,North
120977,Sex Not Available,65-74,1320.0,nob/c,pr,sb,1U,south
120978,Male,<25,2220.0,nob/c,pr,sb,1U,North
120979,Male,35-44,17700.0,nob/c,pr,sb,1U,south
120980,Male,45-54,5940.0,nob/c,pr,sb,1U,south
120981,Sex Not Available,45-54,9300.0,nob/c,sr,sb,1U,south
120982,Sex Not Available,>74,1800.0,nob/c,pr,sb,1U,south
120983,Joint,45-54,12060.0,nob/c,pr,sb,1U,south
120984,Joint,45-54,9000.0,nob/c,pr,sb,1U,North
120985,Female,45-54,3660.0,nob/c,pr,sb,1U,North
120986,Joint,25-34,7680.0,nob/c,pr,sb,1U,North
120987,Male,45-54,12300.0,nob/c,pr,sb,1U,North
