applicant_id,loan_id,loan_type,loan_purpose,loan_amount,loan_term,property_value,loan_to_value,secured_by,security_type
93735,93735,type2,p3,196500,360.0,288000.0,68.22916667,home,direct
93736,93736,type1,p4,276500,360.0,358000.0,77.23463687,home,direct
93737,93737,type1,p1,516500,360.0,578000.0,89.35986159,home,direct
93738,93738,type3,p3,96500,300.0,,,home,direct
93739,93739,type1,p3,666500,360.0,978000.0,68.14928425,home,direct
93740,93740,type1,p4,186500,360.0,708000.0,26.34180791,home,direct
93741,93741,type1,p4,366500,360.0,458000.0,80.02183406,home,direct
93742,93742,type3,p3,426500,360.0,428000.0,99.64953271,home,direct
93743,93743,type1,p1,246500,180.0,308000.0,80.03246753,home,direct
93744,93744,type2,p1,56500,180.0,68000.0,83.08823529,home,direct
93745,93745,type2,p1,196500,360.0,198000.0,99.24242424,home,direct
93746,93746,type1,p3,126500,360.0,118000.0,107.2033898,home,direct
93747,93747,type1,p3,186500,360.0,288000.0,64.75694444,home,direct
93748,93748,type3,p4,396500,360.0,568000.0,69.80633803,home,direct
93749,93749,type1,p1,136500,360.0,178000.0,76.68539326,home,direct
93750,93750,type1,p4,326500,360.0,608000.0,53.70065789,home,direct
93751,93751,type1,p4,836500,360.0,2008000.0,41.65836653,home,direct
93752,93752,type1,p4,216500,360.0,268000.0,80.78358209,home,direct
93753,93753,type2,p1,556500,360.0,578000.0,96.28027682,home,direct
93754,93754,type1,p1,486500,360.0,,,home,direct
93755,93755,type1,p3,206500,360.0,268000.0,77.05223881,home,direct
93756,93756,type1,p4,256500,360.0,358000.0,71.64804469,home,direct
93757,93757,type3,p3,136500,360.0,,,home,direct
93758,93758,type2,p3,446500,360.0,608000.0,73.4375,home,direct
93759,93759,type1,p3,546500,360.0,738000.0,74.05149051,home,direct
93760,93760,type2,p3,86500,360.0,158000.0,54.74683544,home,direct
93761,93761,type2,p4,306500,360.0,318000.0,96.3836478,home,direct
93762,93762,type1,p1,656500,360.0,,,home,direct
93763,93763,type3,p1,136500,360.0,138000.0,98.91304348,home,direct
93764,93764,type2,p1,276500,360.0,288000.0,96.00694444,home,direct
93765,93765,type1,p4,276500,180.0,428000.0,64.60280374,home,direct
93766,93766,type3,p3,406500,360.0,428000.0,94.97663551,home,direct
93767,93767,type1,p1,176500,360.0,228000.0,77.4122807,home,direct
93768,93768,type2,p4,576500,360.0,658000.0,87.61398176,home,direct
93769,93769,type1,p1,226500,360.0,288000.0,78.64583333,home,direct
93770,93770,type2,p4,646500,324.0,728000.0,88.80494505,home,direct
93771,93771,type2,p3,196500,360.0,248000.0,79.23387097,home,direct
93772,93772,type1,p4,186500,360.0,198000.0,94.19191919,home,direct
93773,93773,type1,p4,726500,360.0,1058000.0,68.66729679,home,direct
93774,93774,type1,p3,446500,360.0,628000.0,71.09872611,home,direct
93775,93775,type3,p3,286500,360.0,488000.0,58.70901639,home,direct
93776,93776,type1,p4,476500,360.0,538000.0,88.56877323,home,direct
93777,93777,type1,p1,386500,360.0,488000.0,79.20081967,home,direct
93778,93778,type1,p3,136500,360.0,188000.0,72.60638298,home,direct
93779,93779,type1,p3,176500,180.0,298000.0,59.22818792,home,direct
93780,93780,type2,p4,286500,360.0,598000.0,47.909699,home,direct
93781,93781,type1,p4,296500,360.0,328000.0,90.39634146,home,direct
93782,93782,type1,p1,286500,180.0,358000.0,80.02793296,home,direct
93783,93783,type1,p1,256500,360.0,288000.0,89.0625,home,direct
93784,93784,type1,p4,566500,360.0,958000.0,59.13361169,home,direct
93785,93785,type1,p4,426500,360.0,928000.0,45.95905172,home,direct
93786,93786,type1,p1,166500,360.0,,,home,direct
93787,93787,type2,p4,266500,360.0,308000.0,86.52597403,home,direct
93788,93788,type2,p3,176500,360.0,278000.0,63.48920863,home,direct
93789,93789,type2,p1,226500,360.0,238000.0,95.16806723,home,direct
93790,93790,type1,p3,906500,180.0,2108000.0,43.0028463,home,direct
93791,93791,type1,p4,166500,360.0,258000.0,64.53488372,home,direct
93792,93792,type1,p3,86500,360.0,118000.0,73.30508475,home,direct
93793,93793,type1,p3,346500,360.0,578000.0,59.94809689,home,direct
93794,93794,type1,p4,306500,360.0,868000.0,35.31105991,home,direct
93795,93795,type1,p1,476500,240.0,508000.0,93.7992126,home,direct
93796,93796,type1,p3,236500,360.0,378000.0,62.56613757,home,direct
93797,93797,type1,p4,726500,360.0,858000.0,84.67365967,home,direct
93798,93798,type1,p4,326500,180.0,358000.0,91.20111732,home,direct
93799,93799,type1,p3,186500,360.0,278000.0,67.08633094,home,direct
93800,93800,type2,p3,76500,360.0,98000.0,78.06122449,home,direct
93801,93801,type1,p3,166500,360.0,268000.0,62.12686567,home,direct
93802,93802,type1,p3,146500,360.0,208000.0,70.43269231,home,direct
93803,93803,type3,p3,196500,360.0,778000.0,25.25706941,home,direct
93804,93804,type1,p4,606500,360.0,808000.0,75.06188119,home,direct
93805,93805,type3,p3,486500,360.0,648000.0,75.07716049,home,direct
93806,93806,type2,p3,76500,360.0,98000.0,78.06122449,home,direct
93807,93807,type2,p4,296500,360.0,348000.0,85.20114943,home,direct
93808,93808,type1,p1,186500,360.0,238000.0,78.36134454,home,direct
93809,93809,type1,p4,206500,360.0,288000.0,71.70138889,home,direct
93810,93810,type1,p3,306500,240.0,738000.0,41.53116531,home,direct
93811,93811,type1,p1,356500,360.0,468000.0,76.17521368,home,direct
93812,93812,type1,p4,256500,360.0,288000.0,89.0625,home,direct
93813,93813,type1,p3,106500,240.0,158000.0,67.40506329,home,direct
93814,93814,type1,p4,236500,180.0,268000.0,88.24626866,home,direct
93815,93815,type1,p4,226500,360.0,288000.0,78.64583333,home,direct
93816,93816,type3,p4,226500,360.0,228000.0,99.34210526,home,direct
93817,93817,type1,p3,156500,360.0,298000.0,52.51677852,land,Indriect
93818,93818,type1,p4,376500,360.0,508000.0,74.11417323,home,direct
93819,93819,type1,p1,176500,360.0,318000.0,55.50314465,home,direct
93820,93820,type2,p3,126500,360.0,148000.0,85.47297297,home,direct
93821,93821,type1,p1,106500,360.0,528000.0,20.17045455,home,direct
93822,93822,type1,p1,146500,360.0,168000.0,87.20238095,home,direct
93823,93823,type1,p3,316500,360.0,808000.0,39.17079208,home,direct
93824,93824,type1,p4,636500,360.0,978000.0,65.08179959,home,direct
93825,93825,type1,p4,396500,360.0,498000.0,79.6184739,home,direct
93826,93826,type1,p3,226500,360.0,348000.0,65.0862069,home,direct
93827,93827,type1,p1,566500,360.0,708000.0,80.01412429,home,direct
93828,93828,type3,p4,336500,300.0,418000.0,80.50239234,home,direct
93829,93829,type1,p4,536500,360.0,598000.0,89.71571906,home,direct
93830,93830,type1,p1,606500,360.0,638000.0,95.06269592,home,direct
93831,93831,type2,p4,326500,360.0,388000.0,84.14948454,home,direct
93832,93832,type1,p1,366500,360.0,388000.0,94.45876289,home,direct
93833,93833,type1,p4,76500,240.0,198000.0,38.63636364,home,direct
93834,93834,type1,p4,356500,240.0,378000.0,94.31216931,home,direct
93835,93835,type1,p3,586500,360.0,,,home,direct
93836,93836,type1,p4,196500,360.0,218000.0,90.13761468,home,direct
93837,93837,type1,p1,356500,360.0,378000.0,94.31216931,home,direct
93838,93838,type1,p4,606500,360.0,688000.0,88.15406977,home,direct
93839,93839,type1,p1,136500,360.0,158000.0,86.39240506,home,direct
93840,93840,type1,p4,396500,360.0,478000.0,82.94979079,home,direct
93841,93841,type1,p1,386500,360.0,608000.0,63.56907895,home,direct
93842,93842,type1,p3,246500,360.0,1418000.0,17.38363893,home,direct
93843,93843,type2,p4,96500,360.0,,,home,direct
93844,93844,type1,p4,406500,180.0,698000.0,58.23782235,home,direct
93845,93845,type1,p3,526500,360.0,908000.0,57.9845815,home,direct
93846,93846,type1,p1,606500,360.0,708000.0,85.66384181,home,direct
93847,93847,type1,p4,496500,360.0,658000.0,75.45592705,home,direct
93848,93848,type1,p4,206500,360.0,728000.0,28.36538462,home,direct
93849,93849,type1,p3,156500,180.0,198000.0,79.04040404,home,direct
93850,93850,type2,p3,276500,360.0,318000.0,86.94968553,home,direct
93851,93851,type1,p3,156500,240.0,278000.0,56.29496403,home,direct
93852,93852,type2,p4,496500,360.0,528000.0,94.03409091,home,direct
93853,93853,type1,p3,256500,360.0,518000.0,49.51737452,home,direct
93854,93854,type2,p3,326500,360.0,378000.0,86.37566138,home,direct
93855,93855,type1,p3,156500,360.0,468000.0,33.44017094,home,direct
93856,93856,type1,p4,126500,240.0,198000.0,63.88888889,home,direct
93857,93857,type1,p3,56500,360.0,758000.0,7.453825858,home,direct
93858,93858,type1,p4,806500,360.0,1558000.0,51.76508344,home,direct
93859,93859,type1,p4,396500,360.0,508000.0,78.0511811,home,direct
93860,93860,type2,p3,156500,360.0,188000.0,83.24468085,home,direct
93861,93861,type1,p3,106500,360.0,598000.0,17.80936455,home,direct
93862,93862,type1,p4,636500,360.0,798000.0,79.76190476,home,direct
93863,93863,type1,p3,486500,360.0,648000.0,75.07716049,home,direct
93864,93864,type1,p1,116500,360.0,148000.0,78.71621622,home,direct
93865,93865,type1,p1,326500,360.0,438000.0,74.543379,home,direct
93866,93866,type1,p4,716500,360.0,958000.0,74.79123173,home,direct
93867,93867,type1,p3,396500,300.0,568000.0,69.80633803,home,direct
93868,93868,type2,p1,186500,360.0,218000.0,85.55045872,home,direct
93869,93869,type1,p3,456500,300.0,768000.0,59.44010417,home,direct
93870,93870,type1,p4,756500,360.0,1488000.0,50.84005376,home,direct
93871,93871,type1,p4,246500,324.0,418000.0,58.97129187,home,direct
93872,93872,type1,p3,666500,360.0,928000.0,71.82112069,home,direct
93873,93873,type1,p3,346500,360.0,468000.0,74.03846154,home,direct
93874,93874,type2,p3,126500,360.0,158000.0,80.06329114,home,direct
93875,93875,type1,p3,156500,360.0,258000.0,60.65891473,home,direct
93876,93876,type2,p3,326500,360.0,388000.0,84.14948454,home,direct
93877,93877,type1,p4,466500,360.0,,,home,direct
93878,93878,type2,p1,406500,360.0,418000.0,97.24880383,home,direct
93879,93879,type2,p4,336500,360.0,378000.0,89.02116402,home,direct
93880,93880,type3,p3,216500,360.0,,,home,direct
93881,93881,type1,p3,406500,360.0,728000.0,55.83791209,home,direct
93882,93882,type1,p3,626500,360.0,688000.0,91.06104651,home,direct
93883,93883,type1,p4,216500,180.0,348000.0,62.21264368,home,direct
93884,93884,type1,p4,216500,360.0,488000.0,44.3647541,home,direct
93885,93885,type1,p3,206500,180.0,628000.0,32.88216561,home,direct
93886,93886,type2,p3,316500,360.0,368000.0,86.00543478,home,direct
93887,93887,type1,p4,206500,180.0,,,home,direct
93888,93888,type3,p1,366500,360.0,368000.0,99.5923913,home,direct
93889,93889,type1,p4,206500,360.0,,,home,direct
93890,93890,type2,p2,326500,360.0,388000.0,84.14948454,home,direct
93891,93891,type1,p3,306500,360.0,398000.0,77.01005025,home,direct
93892,93892,type2,,236500,324.0,328000.0,72.10365854,home,direct
93893,93893,type1,p1,266500,360.0,338000.0,78.84615385,home,direct
93894,93894,type1,p1,646500,360.0,808000.0,80.01237624,home,direct
93895,93895,type3,p3,86500,300.0,118000.0,73.30508475,home,direct
93896,93896,type1,p4,286500,360.0,808000.0,35.45792079,home,direct
93897,93897,type1,p3,196500,96.0,378000.0,51.98412698,home,direct
93898,93898,type1,p1,336500,360.0,348000.0,96.6954023,home,direct
93899,93899,type1,p1,416500,360.0,438000.0,95.0913242,home,direct
93900,93900,type1,p3,256500,300.0,608000.0,42.1875,home,direct
93901,93901,type1,p2,126500,360.0,318000.0,39.77987421,home,direct
93902,93902,type1,p4,556500,360.0,748000.0,74.39839572,home,direct
93903,93903,type1,p1,216500,360.0,238000.0,90.96638655,home,direct
93904,93904,type1,p3,196500,360.0,238000.0,82.56302521,home,direct
93905,93905,type2,p3,276500,360.0,348000.0,79.45402299,home,direct
93906,93906,type1,p3,216500,180.0,408000.0,53.06372549,home,direct
93907,93907,type1,p3,286500,360.0,368000.0,77.85326087,home,direct
93908,93908,type1,p3,306500,360.0,448000.0,68.41517857,home,direct
93909,93909,type1,p2,166500,180.0,228000.0,73.02631579,home,direct
93910,93910,type1,p3,516500,360.0,1108000.0,46.61552347,home,direct
93911,93911,type1,p3,396500,360.0,608000.0,65.21381579,home,direct
93912,93912,type1,p3,246500,240.0,408000.0,60.41666667,home,direct
93913,93913,type1,p3,56500,360.0,,,home,direct
93914,93914,type1,p3,406500,360.0,538000.0,75.55762082,home,direct
93915,93915,type1,p3,206500,180.0,398000.0,51.88442211,home,direct
93916,93916,type1,p1,256500,360.0,268000.0,95.70895522,home,direct
93917,93917,type1,p1,106500,360.0,108000.0,98.61111111,home,direct
93918,93918,type1,p3,96500,360.0,128000.0,75.390625,home,direct
93919,93919,type1,p3,396500,360.0,798000.0,49.68671679,home,direct
93920,93920,type1,p3,156500,360.0,958000.0,16.33611691,home,direct
93921,93921,type2,p1,176500,360.0,178000.0,99.15730337,home,direct
93922,93922,type1,p3,446500,360.0,738000.0,60.50135501,home,direct
93923,93923,type1,p3,246500,360.0,318000.0,77.51572327,home,direct
93924,93924,type1,p1,356500,360.0,448000.0,79.57589286,home,direct
93925,93925,type1,p3,266500,360.0,388000.0,68.68556701,home,direct
93926,93926,type2,p1,166500,360.0,168000.0,99.10714286,home,direct
93927,93927,type1,p4,386500,360.0,818000.0,47.24938875,home,direct
93928,93928,type3,p4,506500,360.0,558000.0,90.77060932,home,direct
93929,93929,type1,p3,206500,360.0,508000.0,40.6496063,home,direct
93930,93930,type1,p3,346500,360.0,498000.0,69.57831325,home,direct
93931,93931,type2,p1,256500,360.0,258000.0,99.41860465,home,direct
93932,93932,type1,p4,336500,360.0,458000.0,73.47161572,home,direct
93933,93933,type1,p4,276500,324.0,338000.0,81.80473373,home,direct
93934,93934,type1,p4,156500,180.0,308000.0,50.81168831,home,direct
93935,93935,type1,p1,336500,240.0,358000.0,93.99441341,home,direct
93936,93936,type1,p4,316500,240.0,428000.0,73.94859813,home,direct
93937,93937,type1,p3,286500,360.0,358000.0,80.02793296,home,direct
93938,93938,type3,p3,176500,360.0,198000.0,89.14141414,home,direct
93939,93939,type1,p4,276500,180.0,418000.0,66.14832536,home,direct
93940,93940,type1,p4,556500,360.0,608000.0,91.52960526,home,direct
93941,93941,type1,p4,156500,360.0,758000.0,20.64643799,home,direct
93942,93942,type1,p4,256500,180.0,238000.0,107.7731092,home,direct
93943,93943,type1,p4,296500,240.0,,,home,direct
93944,93944,type2,p4,316500,360.0,348000.0,90.94827586,home,direct
93945,93945,type1,p3,466500,360.0,708000.0,65.88983051,home,direct
93946,93946,type1,p1,166500,300.0,,,home,direct
93947,93947,type1,p1,486500,360.0,588000.0,82.73809524,home,direct
93948,93948,type3,p3,356500,300.0,398000.0,89.57286432,home,direct
93949,93949,type1,p4,526500,360.0,698000.0,75.42979943,home,direct
93950,93950,type1,p4,546500,360.0,698000.0,78.29512894,home,direct
93951,93951,type2,p1,276500,360.0,278000.0,99.46043165,home,direct
93952,93952,type1,p3,306500,360.0,398000.0,77.01005025,home,direct
93953,93953,type3,p4,526500,360.0,,,home,direct
93954,93954,type1,p4,416500,360.0,458000.0,90.93886463,home,direct
93955,93955,type3,p3,196500,360.0,338000.0,58.13609467,home,direct
93956,93956,type1,p1,456500,360.0,528000.0,86.45833333,home,direct
93957,93957,type1,p4,116500,360.0,168000.0,69.3452381,home,direct
93958,93958,type1,p4,296500,240.0,,,home,direct
93959,93959,type1,p4,456500,360.0,548000.0,83.30291971,home,direct
93960,93960,type1,p4,166500,180.0,358000.0,46.50837989,home,direct
93961,93961,type1,p3,396500,300.0,,,home,direct
93962,93962,type2,p3,246500,360.0,358000.0,68.8547486,home,direct
93963,93963,type1,p4,126500,180.0,208000.0,60.81730769,home,direct
93964,93964,type1,p3,176500,120.0,258000.0,68.41085271,home,direct
93965,93965,type1,p3,206500,360.0,308000.0,67.04545455,home,direct
93966,93966,type1,p1,516500,360.0,,,home,direct
93967,93967,type1,p4,426500,360.0,488000.0,87.39754098,home,direct
93968,93968,type1,p1,396500,360.0,628000.0,63.13694268,home,direct
93969,93969,type1,p1,636500,360.0,668000.0,95.28443114,home,direct
93970,93970,type2,p4,216500,360.0,228000.0,94.95614035,home,direct
93971,93971,type1,p4,446500,324.0,598000.0,74.66555184,home,direct
93972,93972,type3,p4,266500,360.0,308000.0,86.52597403,home,direct
93973,93973,type1,p3,226500,360.0,278000.0,81.47482014,home,direct
93974,93974,type1,p3,246500,360.0,308000.0,80.03246753,home,direct
93975,93975,type2,p1,156500,360.0,158000.0,99.05063291,home,direct
93976,93976,type1,p4,596500,360.0,668000.0,89.29640719,home,direct
93977,93977,type3,p4,1226500,360.0,1548000.0,79.23126615,home,direct
93978,93978,type1,p1,156500,360.0,168000.0,93.1547619,home,direct
93979,93979,type1,p4,96500,240.0,148000.0,65.2027027,home,direct
93980,93980,type1,p4,146500,360.0,,,home,direct
93981,93981,type1,p4,476500,360.0,508000.0,93.7992126,home,direct
93982,93982,type1,p1,126500,360.0,,,home,direct
93983,93983,type1,p3,396500,300.0,568000.0,69.80633803,home,direct
93984,93984,type2,p4,126500,360.0,128000.0,98.828125,home,direct
93985,93985,type2,p4,496500,360.0,558000.0,88.97849462,home,direct
93986,93986,type1,p3,266500,360.0,378000.0,70.5026455,home,direct
93987,93987,type1,p4,116500,360.0,268000.0,43.47014925,home,direct
93988,93988,type1,p3,246500,360.0,308000.0,80.03246753,home,direct
93989,93989,type3,p4,266500,360.0,298000.0,89.4295302,home,direct
93990,93990,type1,p4,546500,360.0,708000.0,77.18926554,home,direct
93991,93991,type1,p3,256500,360.0,,,home,direct
93992,93992,type1,p3,246500,360.0,308000.0,80.03246753,home,direct
93993,93993,type2,p4,316500,360.0,318000.0,99.52830189,home,direct
93994,93994,type1,p2,216500,360.0,378000.0,57.27513228,home,direct
93995,93995,type1,p4,186500,240.0,188000.0,99.20212766,home,direct
93996,93996,type1,p3,486500,360.0,708000.0,68.71468927,home,direct
93997,93997,type1,p1,186500,360.0,238000.0,78.36134454,home,direct
93998,93998,type1,p1,306500,360.0,418000.0,73.32535885,home,direct
93999,93999,type1,p3,386500,360.0,738000.0,52.37127371,home,direct
94000,94000,type2,p4,146500,360.0,,,home,direct
94001,94001,type1,p3,176500,360.0,278000.0,63.48920863,home,direct
94002,94002,type2,p3,626500,360.0,808000.0,77.53712871,home,direct
94003,94003,type1,p3,356500,300.0,508000.0,70.17716535,home,direct
94004,94004,type1,p3,666500,360.0,828000.0,80.49516908,home,direct
94005,94005,type1,p4,416500,120.0,808000.0,51.5470297,home,direct
94006,94006,type1,p3,216500,324.0,258000.0,83.91472868,home,direct
94007,94007,type1,p3,296500,360.0,448000.0,66.18303571,home,direct
94008,94008,type2,p3,96500,360.0,,,home,direct
94009,94009,type1,p4,356500,360.0,448000.0,79.57589286,home,direct
94010,94010,type1,p3,286500,360.0,558000.0,51.34408602,home,direct
94011,94011,type2,p1,386500,360.0,,,home,direct
94012,94012,type3,p4,266500,360.0,298000.0,89.4295302,home,direct
94013,94013,type2,p4,66500,180.0,,,home,direct
94014,94014,type1,p1,176500,360.0,188000.0,93.88297872,home,direct
94015,94015,type1,p4,86500,180.0,118000.0,73.30508475,home,direct
94016,94016,type1,p3,306500,360.0,468000.0,65.49145299,home,direct
94017,94017,type1,p4,476500,360.0,578000.0,82.43944637,home,direct
94018,94018,type1,p1,646500,360.0,1278000.0,50.58685446,home,direct
