applicant_id,year,loan_limit,approv_in_adv,loan_type,loan_purpose,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,submission_of_application,region,application_status
60065,2019,cf,nopre,type1,p4,546500,3.875,-0.0329,7269.66,180,to_inst,North,0
60066,2019,ncf,nopre,type1,p1,776500,,,,360,to_inst,North,1
60067,2019,ncf,pre,type1,p4,286500,4.25,0.1857,0,360,not_inst,south,0
60068,2019,ncf,nopre,type1,p4,836500,,,,360,not_inst,North,1
60069,2019,,nopre,type1,p3,436500,4.99,1.4736,0,240,to_inst,central,0
60070,2019,cf,nopre,type2,p3,416500,3.625,0.6132,4030,360,to_inst,central,0
60071,2019,cf,nopre,type2,p1,546500,4.375,0.9239,512.25,360,not_inst,North,0
60072,2019,cf,nopre,type1,p4,286500,3.99,-0.1057,3164.06,360,not_inst,North,0
60073,2019,cf,pre,type1,p4,156500,4.125,1.042,2184.19,240,to_inst,south,0
60074,2019,cf,nopre,type2,p3,106500,3.99,0.7204,2035,360,to_inst,North,0
60075,2019,cf,nopre,type2,p4,106500,,,,360,to_inst,central,1
60076,2019,cf,nopre,type3,p4,196500,2.875,-0.7242,1931.93,300,to_inst,south,0
60077,2019,cf,pre,type1,p4,376500,4.75,1.1125,0,360,to_inst,south,0
60078,2019,ncf,pre,type2,p3,76500,3.99,1.5257,2925.78,360,to_inst,North,0
60079,2019,cf,nopre,type1,p4,556500,4.625,0.3201,142.76,360,not_inst,North,0
60080,2019,cf,nopre,type2,p3,476500,,,,180,to_inst,south,1
60081,2019,cf,nopre,type1,p4,686500,4.56,0.9248,0,360,not_inst,North,0
60082,2019,cf,nopre,type1,p4,396500,3.625,-0.0597,160.72,360,not_inst,North,0
60083,2019,cf,nopre,type1,p3,606500,4.56,0.2047,4900,360,to_inst,south,0
60084,2019,cf,nopre,type1,p4,256500,3.75,0.1656,4131.13,360,to_inst,south,0
60085,2019,cf,pre,type3,p1,276500,3.75,-0.637,226.32,360,not_inst,North,0
60086,2019,cf,nopre,type2,p4,146500,,,,360,to_inst,central,1
60087,2019,cf,nopre,type1,p3,206500,,,,300,to_inst,south,1
60088,2019,cf,nopre,type1,p2,46500,4.375,1.3489,2347.6,192,not_inst,North,0
60089,2019,cf,nopre,type1,p3,526500,4.375,0.7202,12346.75,360,to_inst,North,0
60090,2019,ncf,pre,type1,p3,436500,3.25,-0.0353,9404.38,180,to_inst,south,0
60091,2019,cf,nopre,type1,p2,176500,3.75,0.9729,5097.5,180,to_inst,south,0
60092,2019,cf,nopre,type1,p3,356500,3.875,-0.1388,3558.67,360,not_inst,North,0
60093,2019,cf,pre,type1,p3,206500,3.625,0.5097,1506.31,180,to_inst,North,0
60094,2019,cf,nopre,type1,p4,666500,3.875,-0.3177,387.2,360,not_inst,south,0
60095,2019,cf,pre,type1,p3,296500,4.375,1.1253,10115,360,to_inst,south,0
60096,2019,cf,nopre,type2,p1,206500,4.625,1.2332,776.5,360,to_inst,south,0
60097,2019,cf,nopre,type1,p4,216500,,,,360,to_inst,North,1
60098,2019,cf,nopre,type1,p1,156500,5.25,0.7558,3977.5,360,to_inst,south,0
60099,2019,cf,nopre,type1,p1,346500,3.375,-0.3202,3400,360,not_inst,North,0
60100,2019,cf,pre,type1,p3,426500,3.375,-0.4164,4012.5,360,to_inst,south,0
60101,2019,cf,nopre,type1,p3,336500,4.56,0.5779,3233.24,360,to_inst,North,0
60102,2019,cf,nopre,type1,p1,116500,,,,180,to_inst,North,1
60103,2019,cf,nopre,type1,p4,626500,,,,360,to_inst,North,1
60104,2019,cf,nopre,type1,p3,206500,4.75,0.6593,3934.07,360,to_inst,south,0
60105,2019,cf,nopre,type1,p1,486500,4.625,0.556,1295,360,not_inst,central,0
60106,2019,cf,nopre,type3,p4,556500,3.75,-0.128,0,360,not_inst,south,0
60107,2019,ncf,nopre,type3,p4,1096500,3.125,-0.4536,0,360,not_inst,North,0
60108,2019,cf,nopre,type1,p3,256500,,,,360,not_inst,North,1
60109,2019,cf,nopre,type1,p1,416500,3.875,0.2871,0,360,not_inst,central,0
60110,2019,cf,nopre,type1,p3,286500,3.625,0.1133,3000,360,not_inst,North,0
60111,2019,cf,nopre,type1,p4,346500,,,,360,to_inst,North,1
60112,2019,cf,nopre,type3,p3,196500,4.375,0.2163,3800,360,to_inst,south,0
60113,2019,cf,nopre,type1,p4,426500,4,0.1985,1364.22,360,not_inst,North,0
60114,2019,ncf,nopre,type1,p3,416500,4.875,0.3477,0,324,not_inst,North,0
60115,2019,cf,nopre,type2,p4,316500,3.5,0.7583,0,360,not_inst,North,0
60116,2019,cf,nopre,type1,p4,316500,4.375,0.2052,1140.4,360,not_inst,North,0
60117,2019,cf,nopre,type1,p3,656500,,,,360,not_inst,North,1
60118,2019,cf,nopre,type2,p1,266500,,,,360,to_inst,south,1
60119,2019,,nopre,type1,p4,216500,3.99,0.3025,6140.63,360,to_inst,south,0
60120,2019,cf,nopre,type1,p3,166500,,,,180,to_inst,south,1
60121,2019,cf,pre,type2,p4,166500,,,,360,to_inst,North,1
60122,2019,cf,pre,type2,p3,366500,4.25,1.2818,3612.5,360,to_inst,North,0
60123,2019,cf,nopre,type1,p1,306500,4.875,0.5446,0,360,to_inst,North,0
60124,2019,cf,nopre,type1,p1,206500,3.875,0.2063,295,360,to_inst,North,0
60125,2019,cf,nopre,type1,p4,646500,4.375,0.0014,0,360,not_inst,North,0
60126,2019,cf,pre,type1,p1,196500,4.875,0.4816,550,360,to_inst,central,0
60127,2019,cf,nopre,type1,p3,366500,3.875,0.1851,0,360,to_inst,North,0
60128,2019,cf,nopre,type1,p4,596500,3.75,-0.015,1690,360,not_inst,south,0
60129,2019,cf,nopre,type1,p4,156500,4.125,0.4637,2514.93,360,not_inst,North,0
60130,2019,cf,nopre,type1,p4,226500,3.5,-0.0563,7319.25,360,to_inst,central,0
60131,2019,cf,nopre,type1,p2,126500,,,,180,to_inst,North,1
60132,2019,cf,nopre,type1,p4,226500,,,,360,to_inst,central,1
60133,2019,cf,nopre,type1,p3,276500,3.375,0.4976,8337.5,240,to_inst,North,0
60134,2019,cf,nopre,type1,p3,116500,,,,180,to_inst,south,1
60135,2019,cf,nopre,type1,p1,266500,,,,180,to_inst,south,1
60136,2019,cf,nopre,type1,p4,246500,4.25,0.2042,2684.53,360,to_inst,North,0
60137,2019,cf,pre,type1,p1,76500,4.5,1.0499,3139.08,360,to_inst,North,0
60138,2019,cf,nopre,type3,p1,356500,4.125,0.7864,5345.78,360,to_inst,south,0
60139,2019,cf,nopre,type1,p4,506500,3.55,-0.1734,0,360,to_inst,south,0
60140,2019,cf,nopre,type1,p4,546500,4.125,0.1358,0,360,not_inst,south,0
60141,2019,ncf,pre,type1,p1,76500,4.875,0.6855,1181.25,324,to_inst,North,0
60142,2019,cf,pre,type1,p4,296500,3.99,0.3625,8298.52,360,to_inst,south,0
60143,2019,cf,nopre,type1,p4,186500,3.99,0.5025,1250,324,to_inst,North,0
60144,2019,cf,nopre,type1,p1,96500,,,,180,not_inst,North,1
60145,2019,cf,pre,type1,p1,196500,3.25,0.4673,4724.63,180,to_inst,North,0
60146,2019,cf,nopre,type1,p1,206500,4.75,0.3001,150,360,to_inst,North,0
60147,2019,cf,nopre,type3,p4,326500,2.99,-0.471,5168.18,360,to_inst,south,0
60148,2019,cf,nopre,type1,p2,306500,4.75,0.2235,0,360,not_inst,south,0
60149,2019,ncf,nopre,type3,p4,566500,2.99,-0.6109,10999.96,360,to_inst,south,0
60150,2019,cf,nopre,type1,p1,336500,,,,324,not_inst,central,1
60151,2019,cf,pre,type1,p4,466500,3.375,-0.2461,6937.6,360,not_inst,south,0
60152,2019,cf,nopre,type1,p3,656500,3.5,-0.1495,1213.5,360,not_inst,south,0
60153,2019,cf,nopre,type1,p4,86500,,,,180,to_inst,North,1
60154,2019,cf,nopre,type1,p1,196500,3.375,0.6417,5308.75,180,to_inst,North,0
60155,2019,ncf,nopre,type1,p4,906500,3.5,-0.2012,4553.09,360,to_inst,south,0
60156,2019,cf,nopre,type1,p2,236500,4.375,0.0554,3486,360,not_inst,central,0
60157,2019,cf,nopre,type2,p4,256500,4.625,1.3831,0,360,to_inst,south,0
60158,2019,cf,nopre,type1,p1,206500,3.5,0.0312,5056.25,360,to_inst,south,0
60159,2019,cf,nopre,type1,p3,276500,4.25,0.0912,7548.39,300,to_inst,North,0
60160,2019,ncf,nopre,type1,p4,566500,,,,324,not_inst,south,1
60161,2019,cf,nopre,type2,p3,386500,3.75,0.8719,10015.38,360,not_inst,North,0
60162,2019,cf,nopre,type1,p4,466500,3.625,-0.0699,0,360,not_inst,south,0
60163,2019,cf,nopre,type1,p4,326500,3.5,-0.1742,3720,360,not_inst,North,0
60164,2019,cf,nopre,type1,p4,686500,3.125,-0.1567,299.05,180,not_inst,south,0
60165,2019,cf,nopre,type1,p4,516500,4.375,0.1198,1271.8,360,not_inst,North,0
60166,2019,ncf,nopre,type2,p1,586500,,,,360,not_inst,North,1
60167,2019,cf,nopre,type1,p4,396500,3.625,0.0149,0,360,not_inst,south,0
60168,2019,cf,nopre,type1,p4,256500,,,,360,to_inst,south,1
60169,2019,cf,nopre,type1,p1,126500,,,,180,to_inst,North,1
60170,2019,cf,pre,type1,p2,76500,4.625,1.4381,3031.25,360,to_inst,North,0
60171,2019,cf,nopre,type1,p1,66500,5.375,1.4795,1207.03,360,not_inst,south,0
60172,2019,cf,nopre,type1,p1,106500,,,,360,to_inst,North,1
60173,2019,cf,nopre,type2,p4,326500,3.375,0.8323,0,360,not_inst,North,0
60174,2019,cf,nopre,type1,p1,136500,4.125,0.7616,3141.68,180,to_inst,North,0
60175,2019,cf,nopre,type1,p4,356500,,,,360,to_inst,central,1
60176,2019,cf,pre,type2,p1,216500,3.49,0.7304,0,360,to_inst,south,0
60177,2019,cf,pre,type1,p1,246500,4.375,0.161,4944,360,to_inst,south,0
60178,2019,cf,nopre,type1,p3,156500,3.75,0.9078,4165.88,180,to_inst,central,0
60179,2019,cf,nopre,type1,p4,436500,3.625,-0.0096,0,360,not_inst,North,0
60180,2019,cf,nopre,type1,p3,186500,4.125,0.5345,4183.13,360,to_inst,south,0
60181,2019,ncf,nopre,type1,p1,666500,3.875,0.0486,983,360,to_inst,North,0
60182,2019,cf,nopre,type1,p1,136500,4.99,0.8666,3006.25,360,to_inst,south,0
60183,2019,ncf,nopre,type1,p4,566500,3.875,0.2117,549.5,360,not_inst,North,0
60184,2019,cf,nopre,type2,p2,46500,,,,360,to_inst,North,1
60185,2019,cf,nopre,type1,p1,166500,3.625,0.1871,3610,180,to_inst,North,0
60186,2019,cf,nopre,type1,p3,266500,4.99,0.4449,0,360,to_inst,south,0
60187,2019,cf,nopre,type1,p3,256500,4.75,1.2302,3740,180,to_inst,south,0
60188,2019,cf,nopre,type2,p3,126500,3.875,0.7509,4252.71,360,to_inst,south,0
60189,2019,cf,nopre,type2,p1,226500,3.625,0.7607,1101.26,360,not_inst,North,0
60190,2019,cf,nopre,type1,p1,496500,3.56,0.0398,6892.5,360,not_inst,North,0
60191,2019,cf,pre,type1,p1,246500,3.99,0.5389,4811.56,360,not_inst,North,0
60192,2019,cf,nopre,type1,p3,256500,3.875,0.3865,6137.54,324,to_inst,south,0
60193,2019,cf,pre,type1,p1,216500,4.25,0.4713,2919.24,360,not_inst,south,0
60194,2019,cf,nopre,type2,p4,236500,,,,360,to_inst,central,1
60195,2019,cf,nopre,type1,p4,466500,,,,300,to_inst,south,1
60196,2019,cf,pre,type1,p1,256500,,,,360,to_inst,south,1
60197,2019,cf,nopre,type2,p1,376500,3.5,0.7224,953.64,360,not_inst,North,0
60198,2019,cf,nopre,type1,p4,476500,3.5,-0.2072,3302.02,360,not_inst,south,0
60199,2019,cf,nopre,type1,p3,416500,,,,324,to_inst,North,1
60200,2019,cf,pre,type1,p1,406500,3.99,0.5201,550,240,to_inst,North,0
60201,2019,cf,nopre,type1,p4,246500,3.875,-0.1774,0,360,to_inst,North,0
60202,2019,cf,nopre,type1,p3,196500,5.375,1.18,4834.94,360,to_inst,North,0
60203,2019,ncf,nopre,type1,p1,116500,5.125,1.3981,3919.5,360,to_inst,south,0
60204,2019,cf,nopre,type1,p3,486500,3.625,0.3811,0,240,not_inst,south,0
60205,2019,cf,nopre,type1,p4,146500,3.625,0.9203,4479,264,to_inst,south,0
60206,2019,cf,nopre,type2,p1,266500,4.5,1.8494,0,360,not_inst,central,0
60207,2019,cf,nopre,type3,p4,176500,,,,360,to_inst,south,1
60208,2019,cf,nopre,type1,p1,156500,3.99,0.5791,3937.5,360,to_inst,North,0
60209,2019,cf,pre,type1,p4,376500,,,,360,not_inst,North,1
60210,2019,cf,nopre,type1,p4,126500,4.875,0.7984,898.44,180,to_inst,North,0
60211,2019,cf,nopre,type2,p4,336500,,,,360,to_inst,North,1
60212,2019,cf,nopre,type1,p4,196500,,,,240,to_inst,south,1
60213,2019,ncf,nopre,type3,p4,536500,3.75,0.4775,0,180,to_inst,south,0
60214,2019,,nopre,type1,p1,486500,,,,360,to_inst,south,1
60215,2019,cf,nopre,type1,p4,576500,3.875,0.102,0,360,not_inst,south,0
60216,2019,cf,nopre,type1,p4,496500,3.875,0.314,0,360,not_inst,south,0
60217,2019,cf,nopre,type1,p4,256500,3.99,0.4144,5315.43,360,to_inst,south,0
60218,2019,cf,nopre,type1,p4,416500,3.75,0.065,4768.02,360,not_inst,North,0
60219,2019,cf,nopre,type2,p4,306500,3.75,0.9504,0,360,not_inst,North,0
60220,2019,cf,pre,type2,p4,496500,3.5,0.6302,0,360,not_inst,south,0
60221,2019,cf,nopre,type1,p4,366500,,,,360,not_inst,North,1
60222,2019,cf,nopre,type1,p1,176500,4.5,0.8289,2487.31,360,to_inst,North,0
60223,2019,cf,nopre,type2,p3,296500,5.25,1.4394,0,360,to_inst,North,0
60224,2019,cf,nopre,type1,p3,236500,5.375,1.037,0,300,not_inst,North,0
60225,2019,ncf,nopre,type3,p4,676500,3,-0.4937,5524.25,360,not_inst,North,0
60226,2019,cf,nopre,type1,p3,586500,3.99,0.4308,15760,360,to_inst,North,0
60227,2019,cf,nopre,type1,p4,236500,4.25,0.026,0,360,not_inst,south,0
60228,2019,cf,nopre,type1,p1,446500,,,,360,not_inst,North,1
60229,2019,cf,nopre,type1,p1,126500,5.75,1.3223,1500,360,not_inst,central,0
60230,2019,cf,nopre,type2,p3,76500,3.99,1.4242,2174.3,360,to_inst,North,0
60231,2019,cf,nopre,type2,p4,646500,4,1.3917,0,360,not_inst,North,0
60232,2019,cf,nopre,type2,p3,316500,3.99,0.9375,0,360,to_inst,North,0
60233,2019,ncf,nopre,type3,p3,546500,3.875,0.5386,10135.27,360,to_inst,North,0
60234,2019,cf,nopre,type1,p4,316500,3.75,0.1932,5605.31,360,to_inst,south,0
60235,2019,cf,nopre,type1,p4,506500,,,,360,not_inst,south,1
60236,2019,cf,nopre,type1,p4,156500,3.99,1.1282,2933.44,240,to_inst,North,0
60237,2019,cf,pre,type1,p1,106500,5.375,1.1988,1687.19,360,to_inst,North,0
60238,2019,cf,nopre,type1,p3,216500,3.99,0.4146,5491.25,360,not_inst,North,0
60239,2019,cf,nopre,type1,p4,586500,,,,360,to_inst,south,1
60240,2019,cf,nopre,type2,p4,126500,4.375,0.6266,3600.61,360,to_inst,North,0
60241,2019,cf,nopre,type1,p3,166500,4.75,0.3786,,360,to_inst,south,0
60242,2019,cf,nopre,type1,p4,326500,3.5,-0.1052,5160,360,to_inst,south,0
60243,2019,ncf,nopre,type2,p4,146500,3.99,,0,360,,south,1
60244,2019,cf,nopre,type1,p3,406500,3.625,0.037,0,360,not_inst,North,0
60245,2019,cf,nopre,type1,p1,396500,3.875,0.1594,235.8,360,not_inst,south,0
60246,2019,cf,nopre,type1,p4,616500,4,0.4083,0,360,not_inst,North,0
60247,2019,cf,nopre,type1,p3,126500,4.25,0.8336,3654.63,360,to_inst,North,0
60248,2019,cf,nopre,type1,p4,116500,3.125,0.4917,3973.63,180,to_inst,south,0
60249,2019,cf,nopre,type1,p3,426500,3.5,-0.057,295,360,to_inst,North,0
60250,2019,cf,pre,type1,p1,726500,3.99,0.1779,0,360,not_inst,south,0
60251,2019,cf,nopre,type1,p4,346500,3.875,-0.1667,3150,360,not_inst,North,0
60252,2019,cf,nopre,type1,p1,226500,,,,360,to_inst,south,1
60253,2019,cf,nopre,type1,p1,286500,4.25,0.172,2968,360,not_inst,south,0
60254,2019,cf,pre,type3,p4,426500,,,,360,to_inst,North,1
60255,2019,cf,nopre,type1,p1,146500,4.99,1.198,2600,360,to_inst,central,0
60256,2019,cf,nopre,type1,p4,676500,3.56,-0.174,2935,360,not_inst,North,0
60257,2019,cf,nopre,type1,p1,316500,4.375,0.3872,947.77,360,not_inst,south,0
60258,2019,cf,nopre,type3,p4,396500,,,,360,to_inst,south,1
60259,2019,cf,nopre,type1,p1,126500,4.5,0.619,4212.71,324,to_inst,North,0
60260,2019,cf,pre,type1,p1,276500,4.25,0.1746,2177,360,to_inst,North,0
60261,2019,cf,,type1,p3,156500,4.99,1.4542,2284,180,to_inst,North,0
60262,2019,cf,nopre,type1,p4,126500,4.5,0.9813,3853.79,360,to_inst,south,0
60263,2019,cf,pre,type1,p1,166500,3.875,0.3913,1739.75,360,to_inst,south,0
60264,2019,cf,pre,type1,p4,76500,,,,180,to_inst,North,1
60265,2019,cf,nopre,type1,p3,386500,4.25,0.0709,12075,360,to_inst,south,0
60266,2019,cf,nopre,type1,p1,546500,4.75,0.787,1860,360,not_inst,North,0
60267,2019,cf,nopre,type3,p3,466500,3.99,0.3285,5097.35,300,to_inst,North,0
60268,2019,cf,nopre,type1,p4,246500,,,,180,not_inst,North,1
60269,2019,cf,nopre,type1,p3,356500,3.875,0.4557,8410,360,to_inst,south,0
60270,2019,cf,nopre,type2,p3,156500,5.125,,260,324,,south,1
60271,2019,cf,nopre,type1,p3,176500,3.625,0.695,3713.44,180,to_inst,south,0
60272,2019,cf,nopre,type1,p3,126500,3.75,1.0072,3500,180,to_inst,south,0
60273,2019,cf,nopre,type1,p4,436500,5.125,0.7893,0,360,not_inst,North,0
60274,2019,cf,nopre,type1,p4,486500,3.875,0.2017,7200,360,not_inst,south,0
60275,2019,ncf,nopre,type3,p1,516500,,,,360,to_inst,North,1
60276,2019,ncf,pre,type1,p3,146500,4.56,0.6519,4359,360,to_inst,North,0
60277,2019,cf,pre,type1,p4,526500,4,0.247,316.31,360,not_inst,south,0
60278,2019,cf,nopre,type1,p3,116500,4.75,0.6031,3276.67,360,to_inst,North,0
60279,2019,cf,nopre,type1,p4,436500,2.75,-0.0426,8915,180,to_inst,south,0
60280,2019,cf,nopre,type1,p3,166500,4.99,1.011,6161.56,360,to_inst,south,0
60281,2019,cf,nopre,type1,p4,96500,3.875,1.145,2401.88,240,to_inst,North,0
60282,2019,cf,nopre,type2,p4,66500,3.25,1.3265,1827.54,180,to_inst,south,0
60283,2019,ncf,pre,type1,p1,216500,4.5,0.649,,360,not_inst,south,0
60284,2019,ncf,nopre,type1,p1,526500,4.625,0.433,945,360,not_inst,North,0
60285,2019,cf,nopre,type1,p4,456500,3.69,0.0002,550,360,not_inst,south,0
60286,2019,cf,nopre,type1,p1,116500,,,,360,to_inst,North,1
60287,2019,cf,nopre,type2,p3,146500,4.875,1.3213,2486,360,to_inst,North,0
60288,2019,cf,nopre,type1,p4,236500,4.75,0.5379,3223.29,360,to_inst,North-East,0
60289,2019,cf,nopre,type1,p3,226500,3.75,0.138,2508.4,360,to_inst,central,0
60290,2019,ncf,nopre,type2,p3,516500,4.49,1.3286,0,360,not_inst,North-East,0
60291,2019,cf,nopre,type1,p3,206500,4.25,-0.052,1640,360,not_inst,North,0
60292,2019,cf,nopre,type1,p4,516500,3.375,-0.2892,2000,360,not_inst,south,0
60293,2019,cf,nopre,type1,p4,166500,3.5,0.0101,3670.01,324,to_inst,south,0
60294,2019,cf,nopre,type2,p3,506500,4.625,0.9394,0,360,not_inst,central,0
60295,2019,cf,nopre,type1,p3,116500,4.99,0.7406,2381.25,360,to_inst,North,0
60296,2019,cf,pre,type1,p3,286500,3.125,0.2738,7392.61,180,to_inst,North,0
60297,2019,cf,nopre,type3,p4,216500,,,,360,to_inst,south,1
60298,2019,cf,nopre,type1,p3,256500,3.25,0.104,0,180,not_inst,North,0
60299,2019,cf,nopre,type3,p4,456500,2.875,-0.8858,2500.26,360,not_inst,south,0
60300,2019,cf,nopre,type2,p3,106500,3.99,1.1865,2802.03,360,to_inst,North,0
60301,2019,cf,pre,type1,p4,126500,4.25,0.0028,3634.46,360,to_inst,south,0
60302,2019,cf,nopre,type1,p4,196500,,,,240,to_inst,south,1
60303,2019,cf,pre,type1,p3,216500,,,,360,to_inst,central,1
60304,2019,cf,nopre,type1,p3,206500,3.625,0.5789,6265,240,to_inst,south,0
60305,2019,cf,nopre,type1,p3,246500,4,0.2232,1313.34,360,not_inst,North,0
60306,2019,cf,nopre,type1,p3,696500,,,,360,not_inst,North,1
60307,2019,cf,nopre,type1,p4,596500,3.75,0.0118,0,360,not_inst,south,0
60308,2019,cf,nopre,type2,p3,266500,3.99,0.5799,2977.32,360,to_inst,North-East,0
60309,2019,cf,pre,type2,p3,166500,3.25,0.6432,5972.53,360,to_inst,south,0
60310,2019,cf,pre,type1,p1,306500,4.125,0.582,3011.5,360,to_inst,south,0
60311,2019,cf,nopre,type1,p3,226500,4.56,0.5556,3863.13,360,to_inst,North,0
60312,2019,cf,nopre,type1,p4,426500,3.125,-0.082,0,180,not_inst,North,0
60313,2019,cf,nopre,type2,p2,76500,3.49,1.425,2003.2,180,to_inst,North,0
60314,2019,cf,nopre,type1,p4,76500,3.875,0.658,2772.36,360,to_inst,south,0
60315,2019,cf,nopre,type1,p2,206500,3.99,0.4731,735.03,360,not_inst,North,0
60316,2019,cf,nopre,type1,p3,236500,4.99,1.4413,3044,360,to_inst,central,0
60317,2019,cf,nopre,type1,p3,406500,,,,360,to_inst,south,1
60318,2019,cf,nopre,type1,p1,276500,,,,360,not_inst,North,1
60319,2019,cf,pre,type1,p3,406500,3.99,0.2276,4793.75,360,to_inst,North,0
60320,2019,cf,pre,type1,p1,436500,3.875,0.3148,1250,360,to_inst,North,0
60321,2019,cf,nopre,type2,p3,106500,3.875,1.4417,2333.09,180,to_inst,south,0
60322,2019,cf,pre,type1,p3,476500,,,,180,to_inst,south,1
60323,2019,cf,nopre,type1,p3,346500,4.25,0.1979,1150,360,to_inst,south,0
60324,2019,cf,nopre,type1,p3,256500,3.875,0.1371,1719,360,not_inst,North,0
60325,2019,cf,nopre,type1,p3,196500,3.5,0.5704,3625,180,to_inst,south,0
60326,2019,cf,nopre,type1,p3,706500,3.625,0.027,2145.2,324,not_inst,south,0
60327,2019,cf,nopre,type1,p4,456500,4.18,-0.2009,0,360,not_inst,south,0
60328,2019,cf,nopre,type1,p3,486500,3.5,-0.2492,195.35,360,not_inst,south,0
60329,2019,cf,nopre,type1,p4,196500,3.5,0.667,6219.95,240,to_inst,south,0
60330,2019,cf,pre,type2,p3,86500,,,,360,to_inst,south,1
60331,2019,cf,nopre,type1,p4,96500,,,,360,to_inst,North,1
60332,2019,cf,nopre,type1,p4,626500,4.375,-0.0959,872.72,360,not_inst,North,0
60333,2019,cf,nopre,type1,p4,356500,4,0.1915,0,240,not_inst,south,0
60334,2019,cf,nopre,type2,p3,136500,4.25,1.3277,,360,to_inst,south,0
60335,2019,cf,nopre,type1,p3,186500,4.18,0.0091,4850,360,to_inst,south,0
60336,2019,cf,nopre,type1,p3,206500,3.875,0.1395,0,360,not_inst,North,0
60337,2019,cf,nopre,type1,p3,156500,,,,360,to_inst,North,1
60338,2019,cf,pre,type1,p3,386500,4.375,-0.033,1112.5,360,to_inst,south,0
60339,2019,cf,nopre,type1,p1,536500,,,,360,to_inst,south,1
60340,2019,cf,pre,type1,p1,246500,4.5,0.1906,3394.94,360,to_inst,North,0
60341,2019,cf,nopre,type1,p1,396500,3.875,0.0586,4500,360,to_inst,south,0
60342,2019,cf,nopre,type1,p4,506500,3.99,0.5348,1219.68,360,not_inst,south,0
60343,2019,cf,pre,type1,p3,156500,3.99,0.4766,3498.75,180,to_inst,central,0
60344,2019,cf,nopre,type1,p1,116500,4.625,0.759,2633.5,360,to_inst,south,0
60345,2019,cf,pre,type2,p3,266500,3.125,0.3631,10127.31,360,to_inst,North,0
60346,2019,ncf,pre,type1,p4,126500,,,,360,to_inst,North,1
60347,2019,cf,nopre,type1,p4,196500,,,,180,to_inst,south,1
60348,2019,cf,nopre,type1,p3,206500,4.75,0.5519,3220,360,to_inst,North,0
60349,2019,cf,nopre,type2,p3,716500,3.375,0.5008,0,360,not_inst,south,0
60350,2019,cf,nopre,type1,p3,476500,,,,300,to_inst,south,1
60351,2019,cf,nopre,type1,p3,476500,3.99,0.2161,754.6,360,to_inst,south,0
60352,2019,cf,nopre,type1,p3,76500,,,,360,to_inst,North,1
60353,2019,cf,nopre,type2,p1,166500,4.625,1.0942,1662.5,360,to_inst,North,0
60354,2019,cf,nopre,type3,p4,586500,,,,360,not_inst,central,1
60355,2019,cf,nopre,type1,p4,436500,3.75,0.0299,581.95,360,not_inst,North,0
60356,2019,cf,nopre,type1,p4,486500,3.875,0.133,1930,360,not_inst,North,0
60357,2019,cf,pre,type1,p1,146500,3.99,0.6938,2636.25,360,to_inst,south,0
60358,2019,cf,pre,type1,p1,436500,4.125,-0.1569,5246,360,not_inst,North,0
60359,2019,cf,nopre,type1,p3,136500,4.56,0.5576,3689.06,360,to_inst,south,0
60360,2019,cf,nopre,type1,p4,626500,3.99,0.4869,6793.73,360,to_inst,south,0
60361,2019,cf,nopre,type1,p4,286500,,,,240,not_inst,North,1
60362,2019,cf,nopre,type1,p1,356500,4.25,0.1278,6926.88,360,to_inst,central,0
60363,2019,cf,nopre,type1,p3,246500,,,,360,to_inst,south,1
60364,2019,cf,nopre,type1,p1,206500,,,,360,to_inst,North,1
60365,2019,cf,nopre,type2,p3,236500,,,,360,to_inst,North,1
60366,2019,cf,nopre,type1,p3,316500,,,,300,to_inst,North,1
60367,2019,cf,pre,type3,p3,286500,,,,360,to_inst,North,1
60368,2019,cf,nopre,type1,p4,586500,3.99,0.3612,4893.75,360,to_inst,North,0
60369,2019,cf,nopre,type3,p4,336500,2.75,-1.0014,2442.15,360,not_inst,North,0
60370,2019,cf,nopre,type1,p1,116500,4.375,1.1499,3287.1,360,to_inst,south,0
60371,2019,cf,nopre,type1,p4,726500,3.625,-0.0447,26.16,360,not_inst,south,0
60372,2019,cf,nopre,type1,p4,626500,,,,360,to_inst,central,1
60373,2019,cf,pre,type2,p1,316500,4.49,1.663,2141,360,to_inst,North,0
60374,2019,cf,nopre,type1,p1,316500,4.375,0.2968,808.28,360,not_inst,North,0
60375,2019,cf,nopre,type1,p4,376500,4,0.1389,0,360,not_inst,North,0
60376,2019,cf,nopre,type1,p4,276500,3.875,0.6278,5913.71,180,to_inst,south,0
60377,2019,cf,pre,type3,p4,156500,2.99,-0.4597,3686.53,360,to_inst,south,0
60378,2019,cf,nopre,type2,p1,246500,3.25,0.5352,0,360,not_inst,North,0
60379,2019,cf,nopre,type2,p3,316500,,,,360,to_inst,south,1
60380,2019,cf,nopre,type1,p1,366500,4.375,0.337,4518.05,360,not_inst,North,0
60381,2019,cf,nopre,type1,p3,116500,4.375,1.0744,3427.5,360,to_inst,North,0
